TUITIONFEE_IN,TUITIONFEE_OUT,GRAD_DEBT_MDN,RET_FT4,C100_4,PCTPELL,UGDS,MD_EARN_WNE_P10,REGION_Mid East,REGION_Great Lakes,REGION_Plains,REGION_Southeast,REGION_Southwest,REGION_Rocky Mountains,REGION_Far West,REGION_Outlying Areas,LOCALE_City: Midsize,LOCALE_City: Small,LOCALE_Suburb: Large,LOCALE_Suburb: Midsize,LOCALE_Suburb: Small,LOCALE_Town: Fringe,LOCALE_Town: Distant,LOCALE_Town: Remote,LOCALE_Rural: Fringe,LOCALE_Rural: Distant,LOCALE_Rural: Remote,CONTROL_Private Non-Profit,CONTROL_Private For-Profit
-0.5509577190388237,0.9235195648163494,-1.4796473140999906,1.0942484102360055,0.8846268573227329,0.3175,1.6102699627340453,68396.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.3247651650508585,1.3705510469299986,0.4653929280260127,0.859769982763443,-0.018607719683389184,0.2213,-0.880364776107131,41198.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.434617788089512,-0.7543571337843663,0.45722441249032636,0.12293806576866767,0.3267762935976586,0.2871,-1.0015576302885942,94784.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4647699352011225,1.5730516764190694,-0.5848447837050905,1.1159072823242522,1.3795430162954294,0.1974,0.9076689802758139,70070.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.8900635118728735,0.7418056240847346,0.28965315092967475,0.10246478078839048,0.5372289430896087,0.2295,-0.46440753709560295,65083.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.26459210624918805,-0.16286607553143315,0.4516231446944271,-5.594091078478941,-1.3895707928091812,0.1605,-2.7535488988111365,49766.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.494458176815196,1.6159922677205019,-2.218547890842362,1.5337364728547662,1.9540082628751312,0.1948,-0.509402361517269,104736.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.1689820256289563,1.1452288399590425,0.9321652443509475,1.0058818584488134,0.8710330258962192,0.2958,-0.6398528755679374,84713.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6805826637800227,0.4388159219540269,0.03269499079279816,0.4589679834957615,0.013614695549827908,0.5872,-0.37908893021464246,58896.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.3919607262932694,-0.7299174145360097,-1.1683101791112591,0.10319653156365594,-0.9716863452533944,0.4571,0.6351980480655518,47626.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.532140954041023,-1.3152478555976415,2.91594758873192,1.7756226564013429,2.855228938929177,0.5535,-2.201972079586232,39248.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.08160688039973085,-0.6636026765032559,-0.14257801398721484,-1.405194211932249,-0.5014404729436297,0.4861,-1.5481609706752932,43299.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0653852902840861,0.9953882016876949,0.11531369078231161,0.15795940529552221,0.5971424964138722,0.4754,0.22356633992707015,65464.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
